id,name,city,state,website,phone,glow_score,review_count,quality_score,review_reason,has_website,has_phone,services_count
"d5880661-c597-486e-9770-096b06d0dfc4","AMAPURE LLC","Hallandale Beach","FL","http://amapurellc.com/","(954) 807-4127",5,0,75,"missing_image,low_reviews",true,true,1
"eaedb947-2d48-42b8-b5f1-98bed64a41b4","GitelCare Longevity Center by Dr. Dimitri Gitelmaker, MD","Hallandale Beach","FL","http://www.gitelcare.com/","(305) 771-0034",5,0,75,"missing_image,low_reviews",true,true,1
"b51abbeb-dda3-43c2-8343-da2528b08e49","Beauty Future","Hallandale Beach","FL","https://www.beautyfuturemiami.com/","(954) 842-0720",5,0,75,"missing_image,low_reviews",true,true,1
"71b029cb-6e7a-44f2-aa64-49ecf88dd085","Glow Your Skin | Facials & Microneedling","Hallandale Beach","FL","https://glow-your-skin.zoca.ai/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps","(832) 488-4945",5,0,75,"missing_image,low_reviews",true,true,1
"0272236f-113e-455b-83ad-7cb549967e72","Yamila's Faces Skin Care - Hallandale Beach","Hallandale Beach","FL","http://yamilasfacesskincareinstitute.com/","(954) 456-7110",5,0,75,"missing_image,low_reviews",true,true,1
"5331b324-5dcb-477a-af45-a8ffc4bf50ee","Facegym Miami","Hallandale Beach","FL","http://miamifacegym.com/","(786) 301-3219",5,0,75,"missing_image,low_reviews",true,true,1
"e78c8eaf-5cfc-46e6-b53d-43a53b6fce82","Beauty Bar 305","Hallandale Beach","FL","http://www.beautybar305.com/","(786) 683-9281",5,0,75,"missing_image,low_reviews",true,true,1
"8f561c7e-ffee-49d3-ad94-68cb71c5fa7f","SKIN Las Vegas Med Spa","Las Vegas","Nevada","http://skinlv.com/","(702) 705-7546",5,0,75,"missing_image,low_reviews",true,true,1
"4e979847-bf93-45ac-801e-c2b1a5a8c534","Bliss Point Medical Spa","Los Angeles","California","http://www.blisspointmedspa.com/","(310) 923-8451",5,0,75,"missing_image,low_reviews",true,true,1
"ff3bda7c-4f3b-4868-bf79-05486ede8bf0","Skin Story Med Spa","Los Angeles","California","http://www.skinstorymedspa.com/","(323) 577-2311",5,0,75,"missing_image,low_reviews",true,true,1
"5b53a5df-4eec-42f5-8298-a7d3e1fe1008","Kian Aesthetic Institute","Los Angeles","California","https://www.thekianinstitute.com/","(310) 295-6422",5,0,75,"missing_image,low_reviews",true,true,2
"65afd01a-2050-42c7-9100-22ef4129c24c","Radiance Medspa Atlanta","Atlanta","Georgia","http://www.radiancemedspaatlanta.com/","(770) 435-7700",5,0,75,"missing_image,low_reviews",true,true,1
"439aa990-5dd5-4bc4-8cdf-f70cf71780e6","Pines Dental Aesthetics","Pembroke Pines",,"https://www.pinesdentalaesthetics.com/?utm_source=gmb&utm_medium=organic","(954) 440-5092",5,0,75,"missing_image,low_reviews",true,true,1
"3595ccc7-b8f5-4cc2-a33e-2e2bf7ec811f","Aqua medspa and wellness","Cape Coral",,"http://www.aquamedspaandwellness.com/","(239) 541-8481",5,0,75,"missing_image,low_reviews",true,true,4
"fb59daf6-a55d-4e6f-8b43-2eef3fc75bda","Pines Aesthetics Cooper City","Pembroke Pines",,"https://www.pinesaesthetics.com/","(754) 216-6865",5,0,75,"missing_image,low_reviews",true,true,2
"8709b7a6-b333-4250-8bf3-be0000b8a7ca","Dee's Laser & Medspa","Cape Coral",,"https://www.deeslaserandmedspa.com/contact","(239) 245-1390",5,0,75,"missing_image,low_reviews",true,true,5
"dd7ce18b-c165-46d2-8087-39a5848c3aed","Slim Drip Wellness & Spa","Cape Coral",,"https://slimdripwellness.com/","(239) 699-2899",5,0,75,"missing_image,low_reviews",true,true,1
"2b5da213-9702-4d54-8497-54bb9bfd530f","Revive Medical Spa LLC.","Clearwater",,"https://www.myrevivespa.com/","(727) 218-8364",5,0,75,"missing_image,low_reviews",true,true,3
"2c91e36c-c000-4e7e-8974-d78c19bc2770","Aurivita Medspa","Clearwater",,"http://www.aurivitamedspa.com/","(727) 605-4510",5,0,75,"missing_image,low_reviews",true,true,4
"6bd71e5c-757e-4b14-a732-ec59bc1b31c5","NATURAL HEALTH ESSENTIALS","Clearwater",,"https://naturalhealth-essentials.com/","(727) 476-6339",5,0,75,"missing_image,low_reviews",true,true,1
"a633a3a8-acc7-4136-be86-fb4921329ed4","SkinLab Aesthetic Clinic","Tallahassee",,"https://skinsciencetallahassee.com/","(850) 253-7745",5,0,75,"missing_image,low_reviews",true,true,4
"118618cf-7127-409b-a70b-569e4ca7f8f7","Revital Aesthetics & Anti-Aging","Tallahassee",,"https://revitalhealthcare.com/","(850) 820-6129",5,0,75,"missing_image,low_reviews",true,true,4
"50be2009-01e0-452a-92c7-a460344d60b9","Plenitude MedSpa","Coral Gables",,"https://plenitudemedspa.com/","(786) 400-1615",5,0,75,"missing_image,low_reviews",true,true,5
"65fe881d-d497-476c-b99f-eb9e1a5ddb13","Chadia Ali MedSpa & Aesthetics","Coral Gables",,"https://www.chadiaalimedspa.com/","(754) 327-9802",5,0,75,"missing_image,low_reviews",true,true,2
"8b68e614-2aa8-4a98-8012-076e7cf90be4","Prime Body Wellness","Fort Lauderdale",,"http://primebodywellness.com/","(954) 880-3035",5,0,75,"missing_image,low_reviews",true,true,1
"bc2d00b4-99d0-407c-883a-4225fbbfd69e","BodyhackRX Integrative & Aesthetic Medicine","Fort Lauderdale",,"https://thebodyhackrx.com/","(305) 239-5315",5,10,75,"missing_image",true,true,1
"546a0110-c624-47d0-b61c-cdc9c4ddc9ec","JV Aesthetic Lab","Miami",,"http://jv-aesthetics.square.site/","(786) 985-3006",5,4,75,"missing_image,low_reviews",true,true,1
"e122a928-c801-46e2-b3c8-0a9b824a803c","Skin care by Gretchen","Daytona Beach",,"https://www.epicspaandwellness.com/","(386) 310-4157",5,0,75,"missing_image,low_reviews",true,true,1
"5796a33f-e788-4ab6-908a-a607f9d57cf1","Premiere Aesthetics","Fort Myers",,"https://premiereaesthetics.com/?utm_source=gbp&utm_medium=organic","(239) 910-7763",5,0,75,"missing_image,low_reviews",true,true,3
"567b768e-5cc2-4685-8228-262e9939dfe5","Honest Aesthetics","Fort Myers",,"http://honestfl.com/","(239) 212-0017",5,0,75,"missing_image,low_reviews",true,true,4
"fb01aade-99ac-40c4-b06b-d111042b7afb","Dermafix Spa (Fort Myers)","Fort Myers",,"https://dermafixspafm.com/","(239) 217-1406",5,0,75,"missing_image,low_reviews",true,true,2
"555858b7-e1e1-49fa-a2f2-83e63402b233","E Aesthetics","West Palm Beach",,"https://michelle-aesthetics.square.site/","(612) 900-9999",5,0,75,"missing_image,low_reviews",true,true,3
"0baf6f0e-55af-419d-bbc6-5ed1aefe6890","FCMA Med Spa","Hollywood",,"https://fcmaesthetics.com/","(954) 280-5253",5,0,75,"missing_image,low_reviews",true,true,2
"86443f1c-fa72-42b3-91bf-cbd165ee0823","Oracle Aesthetics","Hollywood",,"http://theoracleaesthetics.com/","(954) 243-4803",5,0,75,"missing_image,low_reviews",true,true,1
"b8e33d38-ed7e-4b77-89f7-c21247cf647b","Fountain of You","Melbourne",,"https://fountainofyou.md/","(321) 574-5376",5,0,75,"missing_image,low_reviews",true,true,4
"a77a40eb-632d-463d-9066-cc90d8ae5ee9","Arielle's Aesthetics","Melbourne",,"http://www.ariellesaesthetics.com/","(321) 200-0378",5,0,75,"missing_image,low_reviews",true,true,2
"711dd945-16dc-4380-80e2-4e04e8ec7690","Tactical Aesthetics","Melbourne",,"https://www.tactical-aesthetics.com/","(478) 731-8298",5,0,75,"missing_image,low_reviews",true,true,1
"80380531-3f66-4315-8ce8-bd541e4fc1c5","Gulf Coast Medspa","Naples",,"http://www.gcmedspa.com/","(239) 682-1885",5,0,75,"missing_image,low_reviews",true,true,5
"b8e2aebe-d357-4fad-abe4-08b1836904dd","Healing Rivers Aesthetics","Naples",,"http://healingriversaesthetics.com/","(239) 397-0747",5,0,75,"missing_image,low_reviews",true,true,1
"d1ca6715-3cb6-40df-b65f-9fb329d6ce1f","La Vie Spa Gardens","Palm Beach Gardens",,"https://laviespagardens.com/","(561) 429-3958",5,0,75,"missing_image,low_reviews",true,true,2
"c2286888-a15a-4d81-92f8-dffbaf95801e","Palm Beach Facial Plastic Surgery","Palm Beach Gardens",,"http://www.palmbeachfacialplastic.com/","(561) 659-9766",5,0,75,"missing_image,low_reviews",true,true,5
"e648fa8b-144c-418f-954b-1d85a31714a5","Oceanside Aesthetics","Palm Beach Gardens",,"https://www.oceansidemodernmedicine.com/","(561) 221-2245",5,0,75,"missing_image,low_reviews",true,true,5
"18db8af7-9023-48f8-8fe3-8b7149b7a278","Perfection Aesthetics & Wellness","Pembroke Pines",,"https://perfectionaesthetics.com/","(754) 285-5822",5,0,75,"missing_image,low_reviews",true,true,2
"c8466eaf-49a4-43de-abb9-005211073d99","Emerald Aesthetics Medical Spa","Pensacola",,"https://www.emeraldaestheticsfl.com/","(850) 378-2205",5,0,75,"missing_image,low_reviews",true,true,3
"3c2f10d1-1d89-4557-8720-40b8185a5fa0","SELF Med Spa","Pensacola",,"https://selfmedicalaesthetics.janeapp.com/","(850) 375-2538",5,0,75,"missing_image,low_reviews",true,true,1
"e46bafd0-718c-4d97-8eb4-d6be46a1bc1c","Sandy Key Medical","Pensacola",,"http://www.sandykeymedical.com/","(850) 602-0828",5,0,75,"missing_image,low_reviews",true,true,5
"d8f0a913-ab30-4839-beee-7338849d1c9e","Elevate Med and Aesthetics","Plantation",,"https://www.elevatemedandaesthetics.com/","(954) 716-6220",5,0,75,"missing_image,low_reviews",true,true,6
"3a83cfaf-5f00-4af1-88e7-8fa0143221d6","Oasis Iv Med Spa","Plantation",,"http://www.oasisivmedspa.com/","(954) 444-1969",5,0,75,"missing_image,low_reviews",true,true,4
"b27a6ee4-0563-4990-b5a7-c95d3b775aa5","PSL Laser and Aesthetics","Port St. Lucie",,"https://www.vagaro.com/psllaserandaesthetics/","(772) 335-3110",5,0,75,"missing_image,low_reviews",true,true,1
"b5230b4d-5e19-4082-9bce-93d17c31311b","Lavish L Aesthetics","Port St. Lucie",,"http://www.lavishlaesthetics.com/","(561) 294-1824",5,0,75,"missing_image,low_reviews",true,true,1
"dec37782-5e5a-4bc9-ab1e-67348dfbb775","Treasure Coast Laser and Aesthetics","Port St. Lucie",,"http://treasurecoastlaser.com/","(772) 873-5600",5,0,75,"missing_image,low_reviews",true,true,1
"3a123fb4-8eeb-4ecb-92ec-1b38293d21eb","Facecare Acne Solutions","Port St. Lucie",,"https://facecarefl.com/","(772) 837-3442",5,0,75,"missing_image,low_reviews",true,true,3
"1a26e317-1bac-4c42-b3c9-c56cd2987efc","Angelic Glow Esthetics","Port St. Lucie",,"https://book.squareup.com/appointments/uspi1gvpsgyxif/location/LGDC7YEMN9AT2/services?gei=X852adC-CIOHwbkP_M-s6AE&hl=en-US&rwg_token=AFd1xnFGXLGcaabjOt-SUlu2Y5OMsiNtQ6Hhw2sDEnXrTamRci6McZDisTjNCp33uwoCevwUHhZXJsqHqwi6970L9KKKSfFjkg==","(786) 716-4900",5,0,75,"missing_image,low_reviews",true,true,1
"b819d3be-5ab2-48b8-ade2-54b6f765de5f","Jessica Simone, AGNP-C","Sarasota",,"https://www.harmonymedspafl.com/","(941) 923-8990",5,0,75,"missing_image,low_reviews",true,true,2
"b41d48cb-d5be-4324-b901-372f416c3657","Amy’s Aesthetics & Wellness","Sarasota",,"https://injectoramy.com/","(941) 422-1290",5,0,75,"missing_image,low_reviews",true,true,6
"2f317d38-0d3c-43be-a02d-92b785b737c1","LJ Aesthetics Medicine, LLC","st-petersburg",,"http://www.ljaestheticsmed.com/","(727) 201-2471",5,0,75,"missing_image,low_reviews",true,true,2
"6e27de15-6549-4cb4-b774-da6b3fd449e3","Amaris' Aesthetics, Inc.","st-petersburg",,"https://amariskin.com/","(727) 647-7659",5,0,75,"missing_image,low_reviews",true,true,1
"2c7c51a9-8228-4a1d-96c5-12e0bb4105a6","SkinLogic Aesthetics Spa","Tallahassee",,"https://www.skinlogicaestheticsspa.com/","(850) 328-5450",5,0,75,"missing_image,low_reviews",true,true,1
"3abab3f7-7801-4b0c-adb1-4085fbab863c","Essential Beauty & Wellness Spa LLC","Tallahassee",,"https://essentialbeautyspa.as.me/schedule.php?fbclid=PAAaY5ALXGKl8fOm6XLDS-9-Ue-g2AuJz4lafhe2kUrBWliFARd8vRnVntZfg_aem_ARpRrHy_jBM1_spDlWLh0-ZLVJ0Qd8tVvYLbHbF1ppqoWz56LwnG7Wcblgy_1b_VT18","(850) 815-0660",5,0,75,"missing_image,low_reviews",true,true,1
"80987836-b7ff-4700-9500-b38a257aea12","Renew You Palm Beach","West Palm Beach",,"https://www.renewyoupalmbeach.com/","(561) 247-7991",5,0,75,"missing_image,low_reviews",true,true,5
"ea501e54-723b-49e5-b62a-a21f3e959ffc","Pure Skin Palm Beach","West Palm Beach",,"https://www.pureskinpalmbeach.com/","(561) 346-0833",5,0,75,"missing_image,low_reviews",true,true,3
"8a17ab5d-2df0-4fcc-8502-bd6fbf364ee4","Just Me Med Spa","Weston",,"http://www.justmemedspa.com/","(754) 755-6575",5,0,75,"missing_image,low_reviews",true,true,1
"9fe3a858-b2ac-4ba3-89d8-cb37d2e4e7e2","Beverly Hills Skin Clinic","Beverly Hills","CA","http://www.bhskinclinic.com/","(310) 596-0156",5,2,75,"missing_image,low_reviews",true,true,1
"7afdc25d-23e9-4fe1-b547-3cf695993797","Balanced Body Wellness and Aesthetic's","Ocala","FL","https://www.yourbalancedbodywellness.com/","(352) 208-2792",5,0,75,"missing_image,low_reviews",true,true,1
"e955531f-d37d-4f32-bb39-94cff885f6bd","Regen and Restore","Largo","FL","https://www.regenandrestore.me/","(727) 618-3838",5,0,75,"missing_image,low_reviews",true,true,1
"ec65bae9-da41-4fd5-8c62-7877a2fbe76c","Pure Essence Spa LLC","Land O Lakes","FL","https://sntcas8.wixsite.com/pureessencespa-3","(727) 657-3869",5,0,75,"missing_image,low_reviews",true,true,1
"90040710-a961-471c-811c-532584cfdf20","Cosmetic Gynecology Florida","Ponte Vedra Beach","FL","http://www.cosmeticgynecologyfl.com/","(904) 496-4848",5,0,75,"missing_image,low_reviews",true,true,3
"cbde9af9-7ae6-4140-81ea-12b1e8880ddd","Attain Bliss Massage","Riverview","FL","http://www.attainbliss.com/","(727) 851-6772",5,0,75,"missing_image,low_reviews",true,true,1
"d386dd49-84ee-49e0-9003-c450783406ed","L'esthetique Skin Care LLC","North Miami Beach","FL","https://lscmedspa.com/","(786) 564-4504",5,0,75,"missing_image,low_reviews",true,true,1
"5c875906-ca91-41a3-a778-70795d28eb51","Pestana Aesthetics","Hallandale Beach","FL","https://www.instagram.com/pestanaesthetics2?igsh=cW01cmExNGFiNzhw","(786) 657-5957",5,0,75,"missing_image,low_reviews",true,true,1
"7bb41d12-95d2-4313-b383-7be6e25b1153","Estetika Med Spa","Hallandale Beach","FL","http://estetikamedspa.com/","(954) 998-4640",5,0,75,"missing_image,low_reviews",true,true,1
"8701e83c-9807-41a7-b390-c9e35c89db82","Neo Aesthetics & Medical Int. Academy - Massage Therapist, Medical Assistant, Electrology & Laser, Aesthetics and Nails","Hallandale Beach","FL","http://neobeautyschool.com/","(754) 888-4360",5,0,75,"missing_image,low_reviews",true,true,1
"87f60b0f-8d1d-4c84-b5de-5ccd754671ba","Oya Wellness Hallandale","Hallandale Beach","FL","https://oyawellness.com/","(305) 399-4140",5,0,75,"missing_image,low_reviews",true,true,1
"2c123320-44bd-44ae-9cc2-8d1645069296","Bogat Aesthetics & Wellness","Hallandale Beach","FL","https://www.bogat.com/","(954) 900-9090",5,0,75,"missing_image,low_reviews",true,true,1
"3fe26b6f-3151-46eb-919a-1b5a7d73bfdf","Nikkiesthetics","Hallandale Beach","FL","https://nikkiesthetics.com/","(954) 348-5914",5,0,75,"missing_image,low_reviews",true,true,1
"0850c23d-21c7-4223-ba61-74fb8f2ca5c9","Lambert Wellness Center - Acupuncture & Massage","Estero","FL","http://www.lambertwellnesscenter.com/","(239) 776-4055",5,14,85,"missing_image",true,true,1
"2624a4e5-dfdb-43c0-9d50-d24919aeb124","New You Medical","Fort Lauderdale",,"https://www.newyoumedical.com/","(954) 858-5888",5,21,85,"missing_image",true,true,1
"71a7a60b-e560-4fb4-b4b7-ee5cc946a557","The Remedy IV Health + Wellness","Fort Lauderdale",,"https://theremedyiv.com/","(844) 468-3747",5,210,85,"missing_image",true,true,4
"0dc39ca8-6255-4c8c-be95-907cd3942b77","Rituals Aesthetics","Miami",,"http://www.ritualsaesthetic.com/","(954) 812-2582",5,31,85,"missing_image",true,true,1
"de0efff0-b73e-4ca9-83ca-5db27e989a37","Rhaine Health & Wellness","Jacksonville",,"https://www.rhainehealth.com/","(904) 515-3337",5,17,85,"missing_image",true,true,1
"41d2bd18-9823-4e6c-8698-795bc796be15","VitaLuxx Med Spa","Orlando",,"https://www.vitaluxxmedspa.com/","(407) 720-6453",5,115,85,"missing_image",true,true,1
"244ad705-a571-4510-9af9-f6964a50b671","Tatiesto","Jacksonville",,"http://www.tatiesto.com/","(425) 770-2939",5,88,85,"missing_image",true,true,1
"61414473-aec4-4e0f-832e-83a379fe8de6","Red Rose Cosmetic and Surgical Arts","North Miami Beach","FL","http://redrosesurgical.com/","(954) 754-4877",5,69,85,"missing_image",true,true,1
"80e81056-3cf2-4151-8f54-818bc2616c77","Precision Medicine and Wellness by Elizabeth Bagan, APRN","Jacksonville",,"https://www.precisionmedicinejax.com/","(904) 454-4937",5,115,85,"missing_image",true,true,1
"171f2bb0-7dc3-44c3-8ff1-194d15914f30","Elevate Aesthetics","Orlando",,"https://lookfeelelevated.com/","(407) 362-5927",5,125,85,"missing_image",true,true,1
"e82cd919-996c-4d09-aa03-6c9ac658dab9","IVolve Med Spa","Jacksonville",,"http://www.ivolvemedspa.com/","(904) 560-2020",5,63,85,"missing_image",true,true,1
"54f3a010-6158-4a83-85cc-ef4969f9fdbc","Boca Raton Cosmetic Dermatology","Boca Raton",,"https://www.bocacosmeticderm.com/","(561) 212-7148",5,63,85,"missing_image",true,true,1
"88b0ebde-3233-4626-94b4-b4e2fe1cc745","Skintastic Med Spa","Plano","TX","https://www.skintastic.com/","(972) 535-6000",5,26,85,"missing_image",true,true,2
"fe93b099-d6eb-4700-9200-15ad81e14dd4","Avant Garde Aesthetics","Estero","FL","https://avantgardeaesthetics.com/","(941) 677-3469",5,146,85,"missing_image",true,true,1
"f9c05c6d-b9b6-4c89-a2ce-287f20b78143","Infinity IV Hydration","Fort Lauderdale",,"http://www.infinityivh.com/","(954) 469-7061",5,86,85,"missing_image",true,true,1
"5ae5708a-5248-4f33-a391-ed17fd4234e4","[ Skin + Tonic ]","Henderson","NV","https://www.skinandtonic702.com/","(702) 854-6654",5,109,85,"missing_image",true,true,1
"a8c35dc1-316c-4ce4-83f1-7490265051d5","Essential Aesthetics & Health","Fort Lauderdale",,"https://www.essentialaestheticsfl.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","(754) 778-7375",5,122,85,"missing_image",true,true,1
"08eddbd1-0309-481b-a0f7-7c0375c78f3e","Beauty Studio by Tatiana","Naples","FL","https://beautybrowstudio.com/","(239) 300-0920",5,424,85,"missing_image",true,true,1
"ebf9146c-dfb1-41aa-9bcc-8daeed302177","Blonde Girl Aesthetics by Dr. Alex, DNP","Miami",,"http://www.blondegirlaesthetics.com/","(786) 833-8366",5,151,85,"missing_image",true,true,3
"5e66555a-b201-45b5-9e17-7f6379c7dbb2","Core Medical Group","Boca Raton",,"https://coremedicalgrp.com/?utm_campaign=boca101gmb","(561) 956-3550",5,90,85,"missing_image",true,true,1
"5feef496-cb97-4b30-9cf3-53e9d6c0485f","Diana Medina Skincare and wellness","North Miami Beach","FL","https://dmedinaskincare.square.site/","(786) 320-4887",5,74,85,"missing_image",true,true,1
"741a6276-95d1-4c2b-acd7-43f0b4c4b173","Perfect Body By Yuly","Miami Gardens","FL","https://perfectbodybyyuly.com/","(786) 574-1064",5,67,85,"missing_image",true,true,1
"a9286a39-e161-4541-b6c7-10317198f5de","Asōka MedSpa","Boca Raton",,"https://www.asokamedspa.com/","(561) 444-0769",5,40,85,"missing_image",true,true,4
"d4b72a90-3cac-4c44-b63c-1e517e5d03a4","The Aesthetic Label","Fort Lauderdale",,"http://www.aestheticlabel.com/","(954) 580-3190",5,177,85,"missing_image",true,true,2
"d3a11096-e03d-44a7-b12e-3e34d8f5bbf8","Enriquez Aesthetics LLC","Jacksonville",,"https://enriquezesthetics.com/","(808) 383-2036",5,17,85,"missing_image",true,true,2
"8fcef9ed-3c63-4bc1-82bf-04958990a648","Modern Beauty Bar","Orlando",,"https://themodernbeautybar.com/","(407) 634-3912",5,314,85,"missing_image",true,true,1
"c1444ca6-78e8-41d5-bd2f-436d935f0a75","Face by Alexandra Francesca","Miami",,"https://facebyalexandrafrancesca.com/","(786) 512-0997",5,61,85,"missing_image",true,true,1
"8f988fa7-1121-4427-8eb2-22df50557660","All In One Care Solutions Medical Center","Miami Gardens","FL","https://allinonecaresolutions.com/","(786) 446-9414",5,121,85,"missing_image",true,true,1
"5f1a6156-e838-4b51-9f2e-972fdeb4e04b","Cardona Direct Primary Care and RefineMD Aesthetics","Jacksonville",,"http://www.cardonadpc.com/","(904) 551-4625",5,108,85,"missing_image",true,true,1
"dad903b0-ad3c-4b5f-ac3c-21f66c07caac","SkinSpirit","Miami",,"https://www.skinspirit.com/locations/miami","(786) 983-9700",5,103,85,"missing_image",true,true,3
"2fe4857a-5281-4eb0-920b-5a8f61002bf5","LUX MedSpa Brickell","Miami",,"https://www.luxmedspabrickell.com/","(305) 988-9388",5,2179,85,"missing_image",true,true,4
"d7806da8-4ac6-4df9-a48f-24c96f7a80dd","MedChic Aesthetics","Fort Lauderdale",,"https://medchicfl.com/","(954) 306-3373",5,158,85,"missing_image",true,true,3
"6f8c3b1f-f7b9-4363-9021-001755218c43","Target","Estero","FL","https://www.target.com/sl/coconut-point/2317","(239) 495-4920",4,387,85,"missing_image",true,true,10
"68301871-391b-4b2b-90bc-cf103f62ab29","Dermatology Center of Wellington","Wellington","FL","http://dermatologycenterofwellington.com/","(561) 784-7884",4,31,85,"missing_image",true,true,1
"d4a2d361-1775-4281-bf34-74a7d4a43266","Steven Rueda","Wellington","FL","https://precisionmds.com/dr-steven-rueda/","(561) 557-3115",4,13,85,"missing_image",true,true,1
"46ec9556-9d8f-4ba2-abe6-3fe911ce387d","Latin Beauty Salon Andreas","North Miami Beach","FL","http://www.andreaslatinbeauty.com/","(305) 940-8372",5,197,85,"missing_image",true,true,1
"f740db01-4976-47ae-acec-24c2555a95be","All Asian Massage 6, DBA","North Miami Beach","FL","http://www.allasianmassage6.com/","(786) 647-0190",5,17,85,"missing_image",true,true,1
"ed42f9f5-a4e9-4d6c-8e10-1dba29b51133","Pillersdorf Alan B MD FACS","Wellington","FL","http://www.plasticsurgerypb.com/","(561) 968-7111",4,21,85,"missing_image",true,true,1
"9234d8bb-65ce-4af5-851d-8b6d90d02b16","Yag-Howard Cosmetic Dermatology","Naples","FL","http://www.yhderm.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yhderm","(239) 529-3376",5,334,85,"missing_image",true,true,1
"85ffc10a-cb86-4662-ae0e-3c7c659e1820","DNA Wellness and Longevity Institute","Naples","FL","https://defynaturalaging.com/","(239) 250-7930",5,32,85,"missing_image",true,true,1
"c13dd4e2-20bd-4de7-824b-1389e416fcfa","Dr. Elizabeth Fox","Naples","FL","http://www.elizabethfoxmd.com/","(239) 262-8585",5,76,85,"missing_image",true,true,3
"284c6494-2028-427f-b6bd-b8843a6e1a76","Dr. Irina Toma Aesthetics","Naples","FL","http://drtomaaesthetics.co/","(239) 290-5002",5,18,85,"missing_image",true,true,1
"2b450f83-6500-4ae9-a434-c8d1c5ca3d8d","Flanagan Concierge & Aesthetics","Naples","FL","http://phuongflanaganmd.com/","(239) 276-7074",5,23,85,"missing_image",true,true,1
"737d552e-aa40-400e-a266-fcb1d596fef8","Skin Wellness Physicians","Naples","FL","https://www.skinwellnessflorida.com/?utm_source=Google%20My%20Business&utm_medium=Organic","(239) 732-0044",5,446,85,"missing_image",true,true,2
"3d409e7c-8e24-4e22-8477-bdbaddc30e36","Le Bella Spa","Naples","FL","https://lebellaspa.com/","(239) 398-9712",4,34,85,"missing_image",true,true,1
"449678ea-b08e-4cca-bdb5-10f65e1be2a5","The Wellness Lab","Naples","FL","http://thewellnesslabiv.com/","(239) 682-8177",5,235,85,"missing_image",true,true,1
"b93a8592-94f1-424e-ac1e-520a4714eaf9","One Place Wellness","Naples","FL","http://www.oneplacewellness.com/","(239) 262-8585",5,12,85,"missing_image",true,true,1
"bee0ed56-dc31-4ae1-8f98-291cf6c65555","Aesthetique","Naples","FL","http://aesthetique.skin/","(239) 399-1996",5,44,85,"missing_image",true,true,1
"910ec714-6de0-42e7-b7b1-8c85b7f62c58","Esthetic-Lines by Alexandra","Naples","FL","http://www.esthetic-lines.com/","(239) 200-0704",5,68,85,"missing_image",true,true,1
"c53572b8-2b3b-426d-a8e7-9eafa37777f6","Blue Magnolia Med Spa","Naples","FL","http://www.bluemagnoliamed.com/","(239) 262-1505",5,17,85,"missing_image",true,true,2
"da6aba33-f901-4c0f-a030-60c0f1d0acb5","Aesthetic Justice by Chrissy Taylor","Naples","FL","https://facialnaples.com/","(239) 986-5358",5,15,85,"missing_image",true,true,1
"e4f23d0a-a9cc-4961-9a52-3422b29a0e98","SkinCo Naples","Naples","FL","https://naplesskinco.com/","(239) 986-9096",5,74,85,"missing_image",true,true,1
"1a29f115-c8f3-4422-9a8f-acedb950e65c","Naples Laser Studio","Naples","FL","https://napleslaserstudio.com/","(239) 397-9177",5,55,85,"missing_image",true,true,2
"b8a18106-1272-4428-af6e-98f715c8430e","Sagewood Institute","Naples","FL","http://www.sagewoodfl.com/","(239) 434-9710",5,31,85,"missing_image",true,true,1
"711cd8e3-5b13-4eb4-aa61-5f8bdf586b84","Dr. Charina Yango Cadavos Integrity Medical & Aesthetics","Naples","FL","https://integritymedicalphysicians.com/","(239) 497-0365",5,34,85,"missing_image",true,true,2
"4f02d54a-3ee5-4b78-9c0c-46a6a259b713","Optimal Wellness","Naples","FL","https://www.optimalwellnessnaples.com/","(239) 360-6253",5,448,85,"missing_image",true,true,1
"e3a4833f-3c28-4628-868f-e5d3f2dc9595","Hester Pediatric Dentistry","Naples","FL","https://hesterpediatricdentistry.com/","(239) 234-6325",5,74,85,"missing_image",true,true,1
"5a7bb6af-689b-4205-b306-e4e95ad48337","BodyMorph MD - Naples","Naples","FL","https://bodymorphmd.com/naples/?utm_source=google&utm_medium=organic&utm_campaign=gmb-naples","(914) 953-2955",5,11,85,"missing_image",true,true,1
"9569ff8d-0b0c-4e44-b141-e5ef0d3817d5","Anavaya Med Spa","Naples","FL","https://anavayamedspanaples.com/","(239) 234-6001",5,127,85,"missing_image",true,true,1
"651dee78-2a8d-4b08-9c90-bb08fc69f5b4","Fifth Avenue Wax Center and Spa","Naples","FL","https://www.vagaro.com/fifthavenuewaxcenter","(239) 234-2823",5,121,85,"missing_image",true,true,2
"72cba1f8-4fd7-4bbf-9030-e9472073d648","Von & Co Medical Aesthetics Studio","Naples","FL","http://www.vonandcoaesthetics.com/?utm_campaign=gmb","(239) 448-3897",5,80,85,"missing_image",true,true,1
"b6fd45fa-b209-4c52-b290-8dd03699d787","Reset Wellness Lounge & IV Therapy","Naples","FL","https://resetwellnesslounge.com/?utm_source=gbp&utm_medium=organic&utm_campaign=profile","(239) 234-6854",5,95,85,"missing_image",true,true,1
"c2bec156-b4cb-4a91-9e99-06c5dec1a334","Project Glammers","Naples","FL","https://irenegladsteinmd.com/","(877) 208-2882",5,21,85,"missing_image",true,true,1
